"Relative Time","% Committed Bytes In Use (Memory):viccbiostat096","% Disk Read Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Time (PhysicalDisk _Total):viccbiostat096","% Disk Time (PhysicalDisk 0 C|):viccbiostat096","% Disk Write Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (PhysicalDisk 0 C|):viccbiostat096","% Idle Time (Processor _Total):viccbiostat096","% Processor Time (Processor _Total):viccbiostat096","Available MBytes (Memory):viccbiostat096","Avg. Disk sec/Transfer (PhysicalDisk 0 C|):viccbiostat096","Private Bytes (Process ubuntu):viccbiostat096","Thread Count (Process ubuntu):viccbiostat096","Virtual Bytes (Process ubuntu):viccbiostat096"
"09:20","","","","","","","","","103383","","2400256","4","4294967000"
"09:21","20.368","0","0.182","0.365","0.365","99.298","90.185","7.642","","0","","",""
"09:23","","","","","","","","","103380","","2400256","4","4294967000"
"09:24","20.369","0","0.195","0.391","0.391","99.338","89.908","7.759","","0","","",""
"09:26","","","","","","","","","103380","","2400256","4","4294967000"
"09:27","20.372","0","0.183","0.365","0.365","99.29","90.339","8.374","","0","","",""
"09:29","","","","","","","","","103378","","2400256","4","4294967000"
"09:30","20.373","0","0.244","0.489","0.489","99.325","91.11","6.703","","0","","",""
"09:32","","","","","","","","","103375","","2400256","4","4294967000"
"09:33","20.377","0","0.128","0.255","0.255","99.69","93.708","4.933","","0","","",""
"09:35","","","","","","","","","103372","","2400256","4","4294967000"
"09:36","20.377","0","0.127","0.255","0.255","99.719","93.953","4.772","","0","","",""
"09:38","","","","","","","","","103369","","2400256","4","4294967000"
"09:39","20.378","0","0.089","0.178","0.178","99.828","93.482","5.18","","0","","",""
"09:41","","","","","","","","","103365","","2400256","4","4294967000"
"09:42","20.378","0","0.11","0.22","0.22","99.715","93.984","5.114","","0","","",""
"09:44","","","","","","","","","103364","","2400256","4","4294967000"
"09:45","20.378","0","0.18","0.335","0.335","99.638","93.816","5.056","","0","","",""
"09:47","","","","","","","","","103362","","2400256","4","4294967000"
"09:48","20.38","0","0.105","0.206","0.206","99.795","93.929","4.753","","0","","",""
"09:50","","","","","","","","","103359","","2400256","4","4294967000"
"09:51","20.379","0","0.108","0.202","0.202","99.837","93.872","4.599","","0","","",""
"09:53","","","","","","","","","103359","","2400256","4","4294967000"
"09:54","20.381","0","0.097","0.194","0.194","99.708","93.74","4.61","","0","","",""
"09:56","","","","","","","","","103358","","2400256","4","4294967000"
"09:57","20.383","0","0.136","0.272","0.272","99.753","93.975","4.739","","0","","",""
"09:59","","","","","","","","","103357","","2400256","4","4294967000"
"10:00","20.384","0","0.097","0.194","0.194","99.712","93.778","5.004","","0","","",""
"10:02","","","","","","","","","103356","","2400256","4","4294967000"
"10:03","20.386","0","0.121","0.241","0.241","99.778","93.318","4.904","","0","","",""
"10:05","","","","","","","","","103351","","2400256","4","4294967000"
